acronym,value,value_mean,value_ipsi,value_contra,value_left,value_right,is_seed,tract_experiment_id
ENTl5,0.027556766276258384,0.027556766276258384,0.02816477211235907,0.02694876007735724,0.02694876007735724,0.02816477211235907,False,480074702
ENTl6a,0.01604713074366193,0.01604713074366193,0.01449579134205122,0.0175984700937988,0.0175984700937988,0.01449579134205122,False,480074702
ENTm,0.0034613465116620076,0.0034613465116620076,0.0032466970034704507,0.0036759960198535684,0.0036759960198535684,0.0032466970034704507,False,480074702
ENTm1,0.007717871355789769,0.007717871355789769,0.007376871118321984,0.008058871638604605,0.008058871638604605,0.007376871118321984,False,480074702
ENTm2,0.0023433822592503024,0.0023433822592503024,0.002200585704625754,0.0024861788120379967,0.0024861788120379967,0.002200585704625754,False,480074702
ENTm3,0.0014387743622876112,0.0014387743622876112,0.0013694433881937308,0.0015081053447829236,0.0015081053447829236,0.0013694433881937308,False,480074702
ENTm5,0.0019154755163000893,0.0019154755163000893,0.0017605515207961056,0.0020703995040591075,0.0020703995040591075,0.0017605515207961056,False,480074702
ENTm6,0.0026535387501468335,0.0026535387501468335,0.0022299683505737355,0.0030771091717539502,0.0030771091717539502,0.0022299683505737355,False,480074702
EP,0.048562423794679004,0.048562423794679004,0.04798527970376014,0.049139567885597854,0.049139567885597854,0.04798527970376014,False,480074702
EPI,0.006942600897725368,0.006942600897725368,0.008369669759509538,0.005515532035941201,0.005515532035941201,0.008369669759509538,False,480074702
EPd,0.04903648934771662,0.04903648934771662,0.04729987646496739,0.05077310227106868,0.05077310227106868,0.04729987646496739,False,480074702
EPv,0.04767553553616488,0.04767553553616488,0.04926754214411626,0.04608352909372117,0.04608352909372117,0.04926754214411626,False,480074702
EW,0.028848169961908168,0.028848169961908168,0.036080236469933864,0.02161610336625015,0.02161610336625015,0.036080236469933864,False,480074702
Eth,0.0066330945547766525,0.0066330945547766525,0.007212843582010438,0.006053345514101221,0.006053345514101221,0.007212843582010438,False,480074702
FC,0.0008117653349377651,0.0008117653349377651,0.0008247400250652789,0.0007987906428581817,0.0007987906428581817,0.0008247400250652789,False,480074702
FF,0.009252933889154805,0.009252933889154805,0.01050766179550348,0.00799820594693297,0.00799820594693297,0.01050766179550348,False,480074702
FL,0.0007214108802032096,0.0007214108802032096,0.0008188934484905612,0.00062392830927819,0.00062392830927819,0.0008188934484905612,False,480074702
FN,0.002415149790990596,0.002415149790990596,0.0024249126564427396,0.0024053869456110667,0.0024053869456110667,0.0024249126564427396,False,480074702
FOTU,0.00033565398207609264,0.00033565398207609264,0.00034356803228091426,0.00032773992610939714,0.00032773992610939714,0.00034356803228091426,False,480074702
FRP,0.015501940336384492,0.015501940336384492,0.015520271269404085,0.015483609403364884,0.015483609403364884,0.015520271269404085,False,480074702
FRP1,0.02186441643908027,0.02186441643908027,0.022684282825616704,0.021044549952443932,0.021044549952443932,0.022684282825616704,False,480074702
FRP2/3,0.014525644352868178,0.014525644352868178,0.014684408502216681,0.014366880146428687,0.014366880146428687,0.014684408502216681,False,480074702
FRP5,0.012338817970748506,0.012338817970748506,0.01233483133255502,0.012342804683066769,0.012342804683066769,0.01233483133255502,False,480074702
FRP6a,0.01342865539856958,0.01342865539856958,0.011418328496802107,0.015438982080660657,0.015438982080660657,0.011418328496802107,False,480074702
FRP6b,0.018713929450041786,0.018713929450041786,0.016266251647903098,0.021161607397880238,0.021161607397880238,0.016266251647903098,False,480074702
FS,0.050696114660173895,0.050696114660173895,0.05207255831535349,0.04931967082279552,0.04931967082279552,0.05207255831535349,False,480074702
GENd,0.017844582931485903,0.017844582931485903,0.017364970443391924,0.01832419541957989,0.01832419541957989,0.017364970443391924,False,480074702
GENv,0.01648557924130884,0.01648557924130884,0.01589052920247046,0.017080629280147218,0.017080629280147218,0.01589052920247046,False,480074702
GPe,0.009077961080378715,0.009077961080378715,0.010607319047437575,0.007548603068789775,0.007548603068789775,0.010607319047437575,False,480074702
GPi,0.011949160283125511,0.011949160283125511,0.012499229552122404,0.011399090928898636,0.011399090928898636,0.012499229552122404,False,480074702
GR,0.0032814549378222353,0.0032814549378222353,0.003048796364419093,0.0035141135287631133,0.0035141135287631133,0.003048796364419093,False,480074702
GRN,0.002831591960891653,0.002831591960891653,0.0031357089569574474,0.00252747496542438,0.00252747496542438,0.0031357089569574474,False,480074702
GU,0.03903056811632826,0.03903056811632826,0.03940273752709424,0.03865839870556227,0.03865839870556227,0.03940273752709424,False,480074702
GU1,0.04020740909854335,0.04020740909854335,0.04101147849287373,0.03940334033832186,0.03940334033832186,0.04101147849287373,False,480074702
GU2/3,0.03665799959430652,0.03665799959430652,0.03719697013864333,0.03611902862373882,0.03611902862373882,0.03719697013864333,False,480074702
GU4,0.04277530375785452,0.04277530375785452,0.04426822673995049,0.041282381299950564,0.041282381299950564,0.04426822673995049,False,480074702
GU5,0.033460901106898665,0.033460901106898665,0.03358192187733946,0.03333988021549887,0.03333988021549887,0.03358192187733946,False,480074702
GU6a,0.04383318124978844,0.04383318124978844,0.0440520938485861,0.04361426852919978,0.04361426852919978,0.0440520938485861,False,480074702
GU6b,0.06707364242553043,0.06707364242553043,0.06460089487954976,0.06954639000468887,0.06954639000468887,0.06460089487954976,False,480074702
HATA,0.0007257016279109859,0.0007257016279109859,0.000638555611271812,0.0008128476534608141,0.0008128476534608141,0.000638555611271812,False,480074702
HB,0.003956428791743413,0.003956428791743413,0.003973671044823935,0.0039392176077450046,0.0039392176077450046,0.003973671044823935,False,480074702
HEM,0.0003235139379567494,0.0003235139379567494,0.00036169517924337956,0.00028533269667011966,0.00028533269667011966,0.00036169517924337956,False,480074702
HIP,0.0013763594167026912,0.0013763594167026912,0.0014690132841938554,0.0012837055492115293,0.0012837055492115293,0.0014690132841938554,False,480074702
HPF,0.004481347071727812,0.004481347071727812,0.0045703351974225,0.004392358945460706,0.004392358945460706,0.0045703351974225,False,480074702
HY,0.012089987437315259,0.012089987437315259,0.012950040727810117,0.011229934351285912,0.011229934351285912,0.012950040727810117,False,480074702
I5,0.002042886973081766,0.002042886973081766,0.0019654882198665,0.0021202857446041595,0.0021202857446041595,0.0019654882198665,False,480074702
IA,0.040220993412466384,0.040220993412466384,0.040544079431856464,0.039897907330032484,0.039897907330032484,0.040544079431856464,False,480074702
IAD,0.015209178699871009,0.015209178699871009,0.01671583269271647,0.013702524638210875,0.013702524638210875,0.01671583269271647,False,480074702
IAM,0.018695743304691873,0.018695743304691873,0.019111842127313112,0.0182796443463303,0.0182796443463303,0.019111842127313112,False,480074702
IB,0.01188604546326216,0.01188604546326216,0.012640298108676626,0.011131792817847694,0.011131792817847694,0.012640298108676626,False,480074702
IC,0.00334536241433029,0.00334536241433029,0.0030247300074040485,0.0036659948212565234,0.0036659948212565234,0.0030247300074040485,False,480074702
ICB,0.0021096540920110033,0.0021096540920110033,0.0019056411016890457,0.0023136670788517,0.0023136670788517,0.0019056411016890457,False,480074702
ICc,0.0017393415448361063,0.0017393415448361063,0.001779247405482896,0.0016994356778496662,0.0016994356778496662,0.001779247405482896,False,480074702
ICd,0.003402844347622194,0.003402844347622194,0.00335026365367667,0.0034554250568845516,0.0034554250568845516,0.00335026365367667,False,480074702
ICe,0.004214054937314156,0.004214054937314156,0.00351199500064252,0.00491611486941961,0.00491611486941961,0.00351199500064252,False,480074702
IF,0.04522481442509256,0.04522481442509256,0.04502334085700567,0.04542625395988579,0.04542625395988579,0.04502334085700567,False,480074702
IG,0.012291644192226042,0.012291644192226042,0.00967084075091405,0.01491244760982222,0.01491244760982222,0.00967084075091405,False,480074702
IGL,0.016513414861794796,0.016513414861794796,0.015639690937859975,0.017387138785215892,0.017387138785215892,0.015639690937859975,False,480074702
III,0.013878030126728244,0.013878030126728244,0.014539563676194,0.013216529677652012,0.013216529677652012,0.014539563676194,False,480074702
IIIn,0.013121814112278645,0.013121814112278645,0.0140727691570646,0.01217272590438366,0.01217272590438366,0.0140727691570646,False,480074702
IIn,0.002134580261762743,0.002134580261762743,0.00199730794993224,0.00227185255789658,0.00227185255789658,0.00199730794993224,False,480074702
ILA,0.012569184948309203,0.012569184948309203,0.013053574638452437,0.012084795258165963,0.012084795258165963,0.013053574638452437,False,480074702
ILA1,0.018845827897827287,0.018845827897827287,0.021031785566083257,0.01665987032320116,0.01665987032320116,0.021031785566083257,False,480074702
ILA2/3,0.009129431008774185,0.009129431008774185,0.010785395494895031,0.0074734666583935695,0.0074734666583935695,0.010785395494895031,False,480074702
ILA5,0.009312798608432106,0.009312798608432106,0.00952294713933951,0.0091026499867439,0.0091026499867439,0.00952294713933951,False,480074702
ILA6a,0.015410780537184436,0.015410780537184436,0.014349845133256139,0.01647171608638014,0.01647171608638014,0.014349845133256139,False,480074702
ILA6b,0.016963879726213583,0.016963879726213583,0.01621126122336135,0.0177164982465911,0.0177164982465911,0.01621126122336135,False,480074702
ILM,0.011953244991287424,0.011953244991287424,0.012755497326645993,0.011150992655928862,0.011150992655928862,0.012755497326645993,False,480074702
IMD,0.026205589350541684,0.026205589350541684,0.027661185427677974,0.024749993401951532,0.024749993401951532,0.027661185427677974,False,480074702
INC,0.004511501932087287,0.004511501932087287,0.005076788234873642,0.003946215618418557,0.003946215618418557,0.005076788234873642,False,480074702
IO,0.00030977190676583367,0.00030977190676583367,0.00037609259129849093,0.00024345122036491568,0.00024345122036491568,0.00037609259129849093,False,480074702
IP,0.002239198136552742,0.002239198136552742,0.002103944730447401,0.002374451558353019,0.002374451558353019,0.002103944730447401,False,480074702
IPA,0.004240589443538448,0.004240589443538448,0.003356698381685394,0.0051241611485238195,0.0051241611485238195,0.003356698381685394,False,480074702
IPC,0.0008748454339894154,0.0008748454339894154,0.0010199225211635615,0.0007297683447262372,0.0007297683447262372,0.0010199225211635615,False,480074702
IPDL,0.0008260071612319121,0.0008260071612319121,0.0009450246953178629,0.0007069896229949888,0.0007069896229949888,0.0009450246953178629,False,480074702
IPDM,0.004402707393097824,0.004402707393097824,0.003361141186815043,0.005444272456054462,0.005444272456054462,0.003361141186815043,False,480074702
IPI,0.0012908294863989555,0.0012908294863989555,0.0017195927284773967,0.0008620662382326884,0.0008620662382326884,0.0017195927284773967,False,480074702
IPL,0.0017482952985962293,0.0017482952985962293,0.0021245683005872338,0.0013720222941628554,0.0013720222941628554,0.0021245683005872338,False,480074702
IPN,0.0020572391008760204,0.0020572391008760204,0.0020571987639413786,0.002057269019860497,0.002057269019860497,0.0020571987639413786,False,480074702
IPR,0.001786058933121209,0.001786058933121209,0.0017820152559579246,0.001790102603990773,0.001790102603990773,0.0017820152559579246,False,480074702
IPRL,0.0067376398480883904,0.0067376398480883904,0.006340873709996196,0.007134405966462488,0.007134405966462488,0.006340873709996196,False,480074702
IRN,0.0017910978688905296,0.0017910978688905296,0.001963270211069795,0.0016189243270502804,0.0016189243270502804,0.001963270211069795,False,480074702
ISN,0.001573366914173283,0.001573366914173283,0.001510009715814419,0.0016367241099942398,0.0016367241099942398,0.001510009715814419,False,480074702
IV,0.22037464175383006,0.22037464175383006,0.22286762092262494,0.21789560983888806,0.21789560983888806,0.22286762092262494,False,480074702
IVn,0.013584638301755022,0.013584638301755022,0.016105742877698483,0.01106353376526384,0.01106353376526384,0.016105742877698483,False,480074702
In,0.0030301867679633845,0.0030301867679633845,0.003130254219011471,0.00293093409539111,0.00293093409539111,0.003130254219011471,False,480074702
IntG,0.01091695702046743,0.01091695702046743,0.009064832288004247,0.01276908164290943,0.01276908164290943,0.009064832288004247,False,480074702
Isocortex,0.012069987671165712,0.012069987671165712,0.011936761454471211,0.012203213887860224,0.012203213887860224,0.011936761454471211,False,480074702
KF,0.006335813644771432,0.006335813644771432,0.006139690000964002,0.0065319372835801704,0.0065319372835801704,0.006139690000964002,False,480074702
LA,0.011664269230193572,0.011664269230193572,0.01153694035601802,0.011791598012860022,0.011791598012860022,0.01153694035601802,False,480074702
LAT,0.008663518692852822,0.008663518692852822,0.009177047838025938,0.008149989547679707,0.008149989547679707,0.009177047838025938,False,480074702
LAV,0.0022024272984281106,0.0022024272984281106,0.002282214708058856,0.0021226398931503024,0.0021226398931503024,0.002282214708058856,False,480074702
LC,0.015432859462368649,0.015432859462368649,0.015892405911722536,0.014973312860820409,0.014973312860820409,0.015892405911722536,False,480074702
LD,0.012778571609174613,0.012778571609174613,0.013323266836414388,0.012233876407208286,0.012233876407208286,0.013323266836414388,False,480074702
LDT,0.01756525313637438,0.01756525313637438,0.018676326603235767,0.016454226087080283,0.016454226087080283,0.018676326603235767,False,480074702
LGd,0.026815121895764,0.026815121895764,0.026241140840708756,0.027389102950819266,0.027389102950819266,0.026241140840708756,False,480074702
LGd-co,0.02705974872480094,0.02705974872480094,0.026195701761207633,0.027923795518654492,0.027923795518654492,0.026195701761207633,False,480074702
LGd-ip,0.029403966587456275,0.029403966587456275,0.029702582121831245,0.029105351299585847,0.029105351299585847,0.029702582121831245,False,480074702
LGd-sh,0.02512349237152894,0.02512349237152894,0.024732572658831473,0.02551441187758079,0.02551441187758079,0.024732572658831473,False,480074702
LGv,0.017792519036738518,0.017792519036738518,0.0172919058147069,0.018293132343023856,0.018293132343023856,0.0172919058147069,False,480074702
LH,0.009033342993112056,0.009033342993112056,0.0111142393466707,0.006952446675859386,0.006952446675859386,0.0111142393466707,False,480074702
LHA,0.03308983027821356,0.03308983027821356,0.03550669864562222,0.030672962108656044,0.030672962108656044,0.03550669864562222,False,480074702
LIN,0.001294950214099238,0.001294950214099238,0.00135287565935866,0.0012370247584840175,0.0012370247584840175,0.00135287565935866,False,480074702
LING,0.0014243205455475555,0.0014243205455475555,0.0011728006750159133,0.0016758404203158991,0.0016758404203158991,0.0011728006750159133,False,480074702
LM,0.016083089208303224,0.016083089208303224,0.01952727583484373,0.012638902529579337,0.012638902529579337,0.01952727583484373,False,480074702
LP,0.012101748521032178,0.012101748521032178,0.01285828612783461,0.011345210897695756,0.011345210897695756,0.01285828612783461,False,480074702
LPO,0.01308538115275449,0.01308538115275449,0.01326877639803568,0.012901985977555324,0.012901985977555324,0.01326877639803568,False,480074702
LRN,0.0011008838114143227,0.0011008838114143227,0.001263235171390601,0.0009385324648568019,0.0009385324648568019,0.001263235171390601,False,480074702
LRNm,0.0011610246599376016,0.0011610246599376016,0.001325343423195566,0.0009967059116206393,0.0009967059116206393,0.001325343423195566,False,480074702
LRNp,0.0005585863378546342,0.0005585863378546342,0.0007031973540506185,0.00041397532041977136,0.00041397532041977136,0.0007031973540506185,False,480074702
LS,0.0015769914860640733,0.0015769914860640733,0.0016502700611861318,0.0015037129109420181,0.0015037129109420181,0.0016502700611861318,False,480074702
LSX,0.001604401987783846,0.001604401987783846,0.001695314913313353,0.0015134890622543278,0.0015134890622543278,0.001695314913313353,False,480074702
LSc,0.001734923766760216,0.001734923766760216,0.0016895231499802206,0.001780324384563399,0.001780324384563399,0.0016895231499802206,False,480074702
LSr,0.001819744766335601,0.001819744766335601,0.001972110828527437,0.0016673787234367267,0.0016673787234367267,0.001972110828527437,False,480074702
LSv,0.0006780794783041437,0.0006780794783041437,0.000616405598748294,0.0007397533548555322,0.0007397533548555322,0.000616405598748294,False,480074702
LT,0.016423254991595235,0.016423254991595235,0.015755291182722404,0.0170912189700175,0.0170912189700175,0.015755291182722404,False,480074702
LZ,0.020883544316555265,0.020883544316555265,0.02240684367372705,0.01936024495938346,0.01936024495938346,0.02240684367372705,False,480074702
MA,0.05326614506384834,0.05326614506384834,0.05488674988009736,0.05164554060083899,0.05164554060083899,0.05488674988009736,False,480074702
MA3,0.019581127730914083,0.019581127730914083,0.019413502007000705,0.01974875347223132,0.01974875347223132,0.019413502007000705,False,480074702
MARN,0.0028319790848107857,0.0028319790848107857,0.0029123144513277673,0.002751643732153741,0.002751643732153741,0.0029123144513277673,False,480074702
MB,0.013330886947165199,0.013330886947165199,0.01409064453036989,0.01257150971796361,0.01257150971796361,0.01409064453036989,False,480074702
MBO,0.01204995009801733,0.01204995009801733,0.013425402243657333,0.010674497952377331,0.010674497952377331,0.013425402243657333,False,480074702
MBmot,0.014045567657999783,0.014045567657999783,0.01493422056755385,0.013157273995593738,0.013157273995593738,0.01493422056755385,False,480074702
MBsen,0.004801580675383637,0.004801580675383637,0.004753033079863751,0.004850128270903538,0.004850128270903538,0.004753033079863751,False,480074702
MBsta,0.024496632467739175,0.024496632467739175,0.025165291443656052,0.023829467548838072,0.023829467548838072,0.025165291443656052,False,480074702
MD,0.01468861922421016,0.01468861922421016,0.01626360055488475,0.013113637852075023,0.013113637852075023,0.01626360055488475,False,480074702
MDRN,0.0014408893450935762,0.0014408893450935762,0.00160075383797429,0.0012810284776890624,0.0012810284776890624,0.00160075383797429,False,480074702
MDRNd,0.0016283253008241617,0.0016283253008241617,0.0018122999872300222,0.0014443540576621328,0.0014443540576621328,0.0018122999872300222,False,480074702
MDRNv,0.0012184186229944078,0.0012184186229944078,0.0013496657540485787,0.0010871753040191663,0.0010871753040191663,0.0013496657540485787,False,480074702
ME,0.00045609918507738567,0.00045609918507738567,0.00041350997944389074,0.0004986883933724844,0.0004986883933724844,0.00041350997944389074,False,480074702
MEA,0.014226622574502152,0.014226622574502152,0.015110908876886223,0.013342336358300561,0.013342336358300561,0.015110908876886223,False,480074702
MED,0.021022409229927035,0.021022409229927035,0.02246123257780645,0.019583585882047623,0.019583585882047623,0.02246123257780645,False,480074702
MEPO,0.0021606709369316047,0.0021606709369316047,0.002689202117461942,0.0016321397495630493,0.0016321397495630493,0.002689202117461942,False,480074702
MEV,0.020720272945003584,0.020720272945003584,0.023471366603189374,0.01796917947751806,0.01796917947751806,0.023471366603189374,False,480074702
MEZ,0.007512117580803043,0.007512117580803043,0.008122375895440747,0.006901859266165347,0.006901859266165347,0.008122375895440747,False,480074702
MG,0.008585871892404512,0.008585871892404512,0.008203659493217764,0.008968084291591249,0.008968084291591249,0.008203659493217764,False,480074702
MGd,0.009769403155515412,0.009769403155515412,0.009192476332464119,0.01034633006347574,0.01034633006347574,0.009192476332464119,False,480074702
MGm,0.0068912736962399865,0.0068912736962399865,0.007134722161283353,0.0066478252940214465,0.0066478252940214465,0.007134722161283353,False,480074702
MGv,0.009379224352871656,0.009379224352871656,0.008552415370172628,0.01020603342030879,0.01020603342030879,0.008552415370172628,False,480074702
MH,0.004690559165440024,0.004690559165440024,0.005413357976033221,0.003967760317882674,0.003967760317882674,0.005413357976033221,False,480074702
MM,0.013183691958382262,0.013183691958382262,0.014459298144643454,0.011908085772121074,0.011908085772121074,0.014459298144643454,False,480074702
MMd,0.01630213542154828,0.01630213542154828,0.016916585032777202,0.01568768593974709,0.01568768593974709,0.016916585032777202,False,480074702
MMl,0.012380552967180292,0.012380552967180292,0.014226286857592621,0.010534819216627488,0.010534819216627488,0.014226286857592621,False,480074702
MMm,0.012174718924882807,0.012174718924882807,0.01356965310111844,0.01077978471764705,0.01077978471764705,0.01356965310111844,False,480074702
MMme,0.015601231685587821,0.015601231685587821,0.01657736335037042,0.014625100076136693,0.014625100076136693,0.01657736335037042,False,480074702
MMp,0.010070275407762957,0.010070275407762957,0.009667260185051398,0.010473290613117537,0.010473290613117537,0.009667260185051398,False,480074702
MO,0.019043363299644137,0.019043363299644137,0.01849134258644947,0.019595384012838803,0.019595384012838803,0.01849134258644947,False,480074702
MOB,0.012551352211381896,0.012551352211381896,0.013294256660105901,0.011813896722628616,0.011813896722628616,0.013294256660105901,False,480074702
MOp,0.0198489315559763,0.0198489315559763,0.019322383607250134,0.02037547950470247,0.02037547950470247,0.019322383607250134,False,480074702
MOp1,0.02882358054977257,0.02882358054977257,0.0297769989185326,0.027870161929604335,0.027870161929604335,0.0297769989185326,False,480074702
MOp2/3,0.016374857728771307,0.016374857728771307,0.01566409353118273,0.01708562184865058,0.01708562184865058,0.01566409353118273,False,480074702
MOp5,0.020462158390613758,0.020462158390613758,0.01995307137367489,0.0209712453717657,0.0209712453717657,0.01995307137367489,False,480074702
MOp6a,0.018572013096289343,0.018572013096289343,0.017629923387903527,0.01951410273237959,0.01951410273237959,0.017629923387903527,False,480074702
MOp6b,0.03375458636590104,0.03375458636590104,0.032416818371711995,0.03509235434826219,0.03509235434826219,0.032416818371711995,False,480074702
MOs,0.018345275300248993,0.018345275300248993,0.017771180441198776,0.01891937015929921,0.01891937015929921,0.017771180441198776,False,480074702
MOs1,0.027495031242155122,0.027495031242155122,0.028111948586956696,0.02687811410978614,0.02687811410978614,0.028111948586956696,False,480074702
MOs2/3,0.016668335153453624,0.016668335153453624,0.016102923608229958,0.01723374664977364,0.01723374664977364,0.016102923608229958,False,480074702
MOs5,0.015870811649905045,0.015870811649905045,0.015141596867988471,0.016600026485139086,0.016600026485139086,0.015141596867988471,False,480074702
MOs6a,0.01664631610341297,0.01664631610341297,0.01521673193537934,0.018075900081021216,0.018075900081021216,0.01521673193537934,False,480074702
MOs6b,0.02350844965049225,0.02350844965049225,0.02210608576415322,0.02491081316547935,0.02491081316547935,0.02210608576415322,False,480074702
MPN,0.001527193446872988,0.001527193446872988,0.0012343634953140086,0.0018200234033429144,0.0018200234033429144,0.0012343634953140086,False,480074702
MPO,0.0024735082055422674,0.0024735082055422674,0.002323671701378737,0.0026233447325672635,0.0026233447325672635,0.002323671701378737,False,480074702
MPT,0.01106048050043028,0.01106048050043028,0.0134179829943946,0.008702978133999261,0.008702978133999261,0.0134179829943946,False,480074702
MRN,0.012162627261672238,0.012162627261672238,0.01293169225245945,0.011393706202943572,0.011393706202943572,0.01293169225245945,False,480074702
MS,0.0025584744591962538,0.0025584744591962538,0.0027365860718418468,0.0023803628690074706,0.0023803628690074706,0.0027365860718418468,False,480074702
MSC,0.013664783347784799,0.013664783347784799,0.013282441416282934,0.014047125279286667,0.014047125279286667,0.013282441416282934,False,480074702
MT,0.025339776031882272,0.025339776031882272,0.028931195166660456,0.02174835675323264,0.02174835675323264,0.028931195166660456,False,480074702
MTN,0.021170667957043022,0.021170667957043022,0.022075489924919683,0.020265845989166358,0.020265845989166358,0.022075489924919683,False,480074702
MV,0.0050723355588918,0.0050723355588918,0.004949956396313822,0.005194714718869875,0.005194714718869875,0.004949956396313822,False,480074702
MY,0.0031016146766483124,0.0031016146766483124,0.0030458911978712123,0.0031573471920637317,0.0031573471920637317,0.0030458911978712123,False,480074702
MY-mot,0.0030732088397937363,0.0030732088397937363,0.003055788589291675,0.0030906363771370147,0.0030906363771370147,0.003055788589291675,False,480074702
MY-sat,0.00379226392071958,0.00379226392071958,0.00403105341650456,0.0035534744249346,0.0035534744249346,0.00403105341650456,False,480074702
MY-sen,0.0037159143639018542,0.0037159143639018542,0.00356229457825633,0.0038695355112138667,0.0038695355112138667,0.00356229457825633,False,480074702
NB,0.004660441884213992,0.004660441884213992,0.004604050442139828,0.004716833318525443,0.004716833318525443,0.004604050442139828,False,480074702
ND,0.00534187657286954,0.00534187657286954,0.006917519535454617,0.0037662336281755237,0.0037662336281755237,0.006917519535454617,False,480074702
NDB,0.019896415295563605,0.019896415295563605,0.0191996090003556,0.020593221513990973,0.020593221513990973,0.0191996090003556,False,480074702
NI,0.00435160369270308,0.00435160369270308,0.004697259399654272,0.0040059479678347925,0.0040059479678347925,0.004697259399654272,False,480074702
NLL,0.008098701635593555,0.008098701635593555,0.00632928318061025,0.009868120157886273,0.009868120157886273,0.00632928318061025,False,480074702
NLOT,0.03240577669395381,0.03240577669395381,0.03417457662358264,0.030636976764324926,0.030636976764324926,0.03417457662358264,False,480074702
NLOT1,0.03457237256468549,0.03457237256468549,0.03472021496781956,0.034424529917305324,0.034424529917305324,0.03472021496781956,False,480074702
NLOT2,0.02918226235918891,0.02918226235918891,0.032271886769376576,0.02609263757622099,0.02609263757622099,0.032271886769376576,False,480074702
NLOT3,0.03652591967218603,0.03652591967218603,0.0380064843779394,0.035045354542671714,0.035045354542671714,0.0380064843779394,False,480074702
NOD,0.0004955378273814258,0.0004955378273814258,0.00047511399799869995,0.000515961655446494,0.000515961655446494,0.00047511399799869995,False,480074702
NOT,0.01457486755900814,0.01457486755900814,0.01654205164635412,0.012607683352871357,0.012607683352871357,0.01654205164635412,False,480074702
NPC,0.006550532420448676,0.006550532420448676,0.007086459257690294,0.006014605575259654,0.006014605575259654,0.007086459257690294,False,480074702
NR,0.0036010317031246433,0.0036010317031246433,0.00316332977963609,0.0040387336281128,0.0040387336281128,0.00316332977963609,False,480074702
NTB,0.00741437675830825,0.00741437675830825,0.007511025055282503,0.007317728512771987,0.007317728512771987,0.007511025055282503,False,480074702
NTS,0.0022128496450055687,0.0022128496450055687,0.0016826388402065838,0.002743060480241856,0.002743060480241856,0.0016826388402065838,False,480074702
OLF,0.02471714354660569,0.02471714354660569,0.025430827243326303,0.02400763355362868,0.02400763355362868,0.025430827243326303,False,480074702
OP,0.019101638350101733,0.019101638350101733,0.019985030237088662,0.018218246250398824,0.018218246250398824,0.019985030237088662,False,480074702
ORB,0.009749850138583588,0.009749850138583588,0.009584199490414716,0.00991550078675246,0.00991550078675246,0.009584199490414716,False,480074702
ORBl,0.013659644368265788,0.013659644368265788,0.013322144365428893,0.013997144371102697,0.013997144371102697,0.013322144365428893,False,480074702
ORBl1,0.02195955748465138,0.02195955748465138,0.022658108494810997,0.021261006612947102,0.021261006612947102,0.022658108494810997,False,480074702
ORBl2/3,0.00919496326507493,0.00919496326507493,0.00904382915468885,0.009346097439993161,0.009346097439993161,0.00904382915468885,False,480074702
ORBl5,0.013403478149854436,0.013403478149854436,0.013012640599845304,0.013794315706218183,0.013794315706218183,0.013012640599845304,False,480074702
ORBl6a,0.013294458810549995,0.013294458810549995,0.012143442950991797,0.014445474724925569,0.014445474724925569,0.012143442950991797,False,480074702
ORBl6b,0.016912219818581972,0.016912219818581972,0.015451021672924958,0.018373417911061528,0.018373417911061528,0.015451021672924958,False,480074702
ORBm,0.007798105006595123,0.007798105006595123,0.008016868575221553,0.0075793414379686855,0.0075793414379686855,0.008016868575221553,False,480074702
ORBm1,0.009067448294615327,0.009067448294615327,0.009481829472497316,0.008653067009799955,0.008653067009799955,0.009481829472497316,False,480074702
ORBm2/3,0.005275111383156935,0.005275111383156935,0.005727906848677279,0.00482231595378832,0.00482231595378832,0.005727906848677279,False,480074702
ORBm5,0.006396950188152824,0.006396950188152824,0.006526840079095526,0.006267060326354068,0.006267060326354068,0.006526840079095526,False,480074702
ORBm6a,0.012560699744174873,0.012560699744174873,0.012139113724697361,0.01298228600062426,0.01298228600062426,0.012139113724697361,False,480074702
ORBm6b,0.01762059084939418,0.01762059084939418,0.01916843274666461,0.01607274878042515,0.01607274878042515,0.01916843274666461,False,480074702
ORBvl,0.005283814154117452,0.005283814154117452,0.005079266664123842,0.0054883616441110585,0.0054883616441110585,0.005079266664123842,False,480074702
ORBvl1,0.008419167073692828,0.008419167073692828,0.009115500098414464,0.007722833961156521,0.007722833961156521,0.009115500098414464,False,480074702
ORBvl2/3,0.0037346827294830035,0.0037346827294830035,0.0034421227356645234,0.004027242753909343,0.004027242753909343,0.0034421227356645234,False,480074702
ORBvl5,0.004036259234753533,0.004036259234753533,0.003695014694039845,0.004377503803698319,0.004377503803698319,0.003695014694039845,False,480074702
ORBvl6a,0.006659052080643963,0.006659052080643963,0.00556610133498905,0.007752002886263621,0.007752002886263621,0.00556610133498905,False,480074702
ORBvl6b,0.010294098556440213,0.010294098556440213,0.009673758296412389,0.01091443885015904,0.01091443885015904,0.009673758296412389,False,480074702
OT,0.029139679884625895,0.029139679884625895,0.029002028719696694,0.029277331170123967,0.029277331170123967,0.029002028719696694,False,480074702
OV,4.4990979940327446e-05,4.4990979940327446e-05,5.033138781412924e-05,3.965057182994786e-05,3.965057182994786e-05,5.033138781412924e-05,False,480074702
P,0.005540186044890107,0.005540186044890107,0.005692220862692887,0.005388152402883836,0.005388152402883836,0.005692220862692887,False,480074702
