acronym,value,value_mean,value_ipsi,value_contra,value_left,value_right,is_seed,tract_experiment_id
SSp-bfd4,7.345349264711419e-05,7.345349264711419e-05,4.396895977053781e-05,0.00010293802545518253,4.396895977053781e-05,0.00010293802545518253,False,583747816
SSp-bfd5,0.00026681482025432544,0.00026681482025432544,0.0001343427709860926,0.0003992868679793194,0.0001343427709860926,0.0003992868679793194,False,583747816
SSp-bfd6a,0.001064681656767257,0.001064681656767257,0.0007444771197183917,0.0013848861935587594,0.0007444771197183917,0.0013848861935587594,False,583747816
SSp-bfd6b,0.0034675512823212004,0.0034675512823212004,0.002680552994225702,0.004254549559995123,0.002680552994225702,0.004254549559995123,False,583747816
SSp-ll,0.0010515981322091925,0.0010515981322091925,0.0006590004019072033,0.0014438662155339486,0.0006590004019072033,0.0014438662155339486,False,583747816
SSp-ll1,0.000943538757689585,0.000943538757689585,0.0005293821603815058,0.0013569723437196134,0.0005293821603815058,0.0013569723437196134,False,583747816
SSp-ll2/3,8.024198066322694e-05,8.024198066322694e-05,7.345792698185065e-05,8.700945244730112e-05,7.345792698185065e-05,8.700945244730112e-05,False,583747816
SSp-ll4,3.41157340865659e-05,3.41157340865659e-05,3.804394079081984e-05,3.0187527669599334e-05,3.804394079081984e-05,3.0187527669599334e-05,False,583747816
SSp-ll5,8.390119658269418e-05,8.390119658269418e-05,7.105108172350801e-05,9.674966641093417e-05,7.105108172350801e-05,9.674966641093417e-05,False,583747816
SSp-ll6a,0.0030700348194665143,0.0030700348194665143,0.0018544443548178385,0.004285604052142214,0.0018544443548178385,0.004285604052142214,False,583747816
SSp-ll6b,0.009261947206955938,0.009261947206955938,0.006319291942715569,0.012204621302014015,0.006319291942715569,0.012204621302014015,False,583747816
SSp-m,9.656323587261414e-05,9.656323587261414e-05,0.00010879290588658406,8.43335650165962e-05,0.00010879290588658406,8.43335650165962e-05,False,583747816
SSp-m1,0.0004906951116743646,0.0004906951116743646,0.0005319111355206541,0.00044947905362081213,0.0005319111355206541,0.00044947905362081213,False,583747816
SSp-m2/3,1.3331634110309217e-05,1.3331634110309217e-05,1.8047433105868923e-05,8.615835216954413e-06,1.8047433105868923e-05,8.615835216954413e-06,False,583747816
SSp-m4,1.6404523468206123e-05,1.6404523468206123e-05,1.8517019288076357e-05,1.4292027498379924e-05,1.8517019288076357e-05,1.4292027498379924e-05,False,583747816
SSp-m5,1.5084904612200042e-05,1.5084904612200042e-05,1.800528156327647e-05,1.2164527810917662e-05,1.800528156327647e-05,1.2164527810917662e-05,False,583747816
SSp-m6a,4.454660124760463e-05,4.454660124760463e-05,4.931900414888629e-05,3.977419848493062e-05,4.931900414888629e-05,3.977419848493062e-05,False,583747816
SSp-m6b,0.0007799968765962975,0.0007799968765962975,0.000983631979613658,0.0005763617714909332,0.000983631979613658,0.0005763617714909332,False,583747816
SSp-n,9.690760033039177e-05,9.690760033039177e-05,0.00010024199282216648,9.356825474665211e-05,0.00010024199282216648,9.356825474665211e-05,False,583747816
SSp-n1,0.0005527821046318556,0.0005527821046318556,0.0005558224982450252,0.000549732570815988,0.0005558224982450252,0.000549732570815988,False,583747816
SSp-n2/3,1.9103910350019095e-05,1.9103910350019095e-05,2.322044508256615e-05,1.4987376078388673e-05,2.322044508256615e-05,1.4987376078388673e-05,False,583747816
SSp-n4,1.682578618239943e-05,1.682578618239943e-05,1.9074106229013047e-05,1.4577466120555117e-05,1.9074106229013047e-05,1.4577466120555117e-05,False,583747816
SSp-n5,1.4673291749632472e-05,1.4673291749632472e-05,1.4309877534669931e-05,1.503670579225267e-05,1.4309877534669931e-05,1.503670579225267e-05,False,583747816
SSp-n6a,4.1877908681688114e-05,4.1877908681688114e-05,4.764924748694353e-05,3.61060947083019e-05,4.764924748694353e-05,3.61060947083019e-05,False,583747816
SSp-n6b,0.0001034674062065972,0.0001034674062065972,0.0001128916804132978,9.404313115556223e-05,0.0001128916804132978,9.404313115556223e-05,False,583747816
SSp-tr,0.002782130604634812,0.002782130604634812,0.0017594965141923557,0.003804733812604239,0.0017594965141923557,0.003804733812604239,False,583747816
SSp-tr1,0.0030591953052166295,0.0030591953052166295,0.0012941839151086852,0.004824206720897431,0.0012941839151086852,0.004824206720897431,False,583747816
SSp-tr2/3,0.00030600378405260176,0.00030600378405260176,0.0002008752399828012,0.0004111323296696724,0.0002008752399828012,0.0004111323296696724,False,583747816
SSp-tr4,0.00013846403261502782,0.00013846403261502782,9.262151532013577e-05,0.0001843065493002298,9.262151532013577e-05,0.0001843065493002298,False,583747816
SSp-tr5,0.0006179865792434922,0.0006179865792434922,0.000460524069378806,0.0007754460785906832,0.000460524069378806,0.0007754460785906832,False,583747816
SSp-tr6a,0.009583310258694352,0.009583310258694352,0.006397583796516445,0.012769039066898002,0.006397583796516445,0.012769039066898002,False,583747816
SSp-tr6b,0.01988973688000283,0.01988973688000283,0.013315320662623486,0.026464150860701564,0.013315320662623486,0.026464150860701564,False,583747816
SSp-ul,0.00019293636750599352,0.00019293636750599352,0.0001303858079825345,0.00025548889728042065,0.0001303858079825345,0.00025548889728042065,False,583747816
SSp-ul1,0.0005621074201926193,0.0005621074201926193,0.00037599916589184704,0.0007482141866454761,0.00037599916589184704,0.0007482141866454761,False,583747816
SSp-ul2/3,2.5760697726058557e-05,2.5760697726058557e-05,2.2896136232340505e-05,2.862526401401034e-05,2.2896136232340505e-05,2.862526401401034e-05,False,583747816
SSp-ul4,2.44277345852678e-05,2.44277345852678e-05,2.0831567510397624e-05,2.802390150257164e-05,2.0831567510397624e-05,2.802390150257164e-05,False,583747816
SSp-ul5,3.2213432112872866e-05,3.2213432112872866e-05,2.9788234327859546e-05,3.463862976239532e-05,2.9788234327859546e-05,3.463862976239532e-05,False,583747816
SSp-ul6a,0.0003183787276796207,0.0003183787276796207,0.00019952018420174003,0.0004372362412813691,0.00019952018420174003,0.0004372362412813691,False,583747816
SSp-ul6b,0.0014381217960975576,0.0014381217960975576,0.0010057557793410174,0.0018704968403747808,0.0010057557793410174,0.0018704968403747808,False,583747816
SSp-un,0.0002675498064090042,0.0002675498064090042,0.0001648804698058582,0.0003702191294964967,0.0001648804698058582,0.0003702191294964967,False,583747816
SSp-un1,0.0008065670151818616,0.0008065670151818616,0.00036051309208775525,0.0012526209422022748,0.00036051309208775525,0.0012526209422022748,False,583747816
SSp-un2/3,3.609496470219508e-05,3.609496470219508e-05,2.1228421500160178e-05,5.09615077456755e-05,2.1228421500160178e-05,5.09615077456755e-05,False,583747816
SSp-un4,3.1465198195454695e-05,3.1465198195454695e-05,1.9299277938786914e-05,4.36311182248332e-05,1.9299277938786914e-05,4.36311182248332e-05,False,583747816
SSp-un5,5.746051154782238e-05,5.746051154782238e-05,3.925656558606415e-05,7.566445808835041e-05,3.925656558606415e-05,7.566445808835041e-05,False,583747816
SSp-un6a,0.000424849118454277,0.000424849118454277,0.00031553603553616385,0.0005341622045459734,0.00031553603553616385,0.0005341622045459734,False,583747816
SSp-un6b,0.001871919670516611,0.001871919670516611,0.0014084033195149574,0.002335436015011639,0.0014084033195149574,0.002335436015011639,False,583747816
SSs,0.0002628071500714958,0.0002628071500714958,0.0002052913679404145,0.00032032292207835475,0.0002052913679404145,0.00032032292207835475,False,583747816
SSs1,0.00114179940294942,0.00114179940294942,0.0008341572717690734,0.0014494413552065524,0.0008341572717690734,0.0014494413552065524,False,583747816
SSs2/3,7.789820588001112e-05,7.789820588001112e-05,4.8901160628440336e-05,0.00010689525141671478,4.8901160628440336e-05,0.00010689525141671478,False,583747816
SSs4,3.109163352672427e-05,3.109163352672427e-05,2.6590095463231356e-05,3.559317165007305e-05,2.6590095463231356e-05,3.559317165007305e-05,False,583747816
SSs5,5.6094667596893215e-05,5.6094667596893215e-05,3.192050295771137e-05,8.02688321530785e-05,3.192050295771137e-05,8.02688321530785e-05,False,583747816
SSs6a,0.00022284244563047068,0.00022284244563047068,0.00021061751123634535,0.00023506738032146257,0.00021061751123634535,0.00023506738032146257,False,583747816
SSs6b,0.0008092810520516857,0.0008092810520516857,0.0008470648964892857,0.0007714972125644056,0.0008470648964892857,0.0007714972125644056,False,583747816
STN,0.007615592749522537,0.007615592749522537,0.0033752929831838605,0.011855439868166165,0.0033752929831838605,0.011855439868166165,False,583747816
STR,0.00822784157172395,0.00822784157172395,0.006323598424961437,0.010132087462455015,0.006323598424961437,0.010132087462455015,False,583747816
STRd,0.013399802899293028,0.013399802899293028,0.01040655664843421,0.01639313173696287,0.01040655664843421,0.01639313173696287,False,583747816
STRv,0.0012050333728438815,0.0012050333728438815,0.0008105990846146538,0.0015994668715804575,0.0008105990846146538,0.0015994668715804575,False,583747816
SUB,0.00014706022435929296,0.00014706022435929296,0.00011606843167953733,0.00017805213432630997,0.00011606843167953733,0.00017805213432630997,False,583747816
SUM,0.012780388425424399,0.012780388425424399,0.010298511356291553,0.015262265506577258,0.010298511356291553,0.015262265506577258,False,583747816
SUT,0.00013045657974295862,0.00013045657974295862,7.995028471796221e-05,0.00018096573659567278,7.995028471796221e-05,0.00018096573659567278,False,583747816
SUV,2.036661553164364e-05,2.036661553164364e-05,1.6607008094891276e-05,2.4126223004862436e-05,1.6607008094891276e-05,2.4126223004862436e-05,False,583747816
Su3,0.005225185366537175,0.005225185366537175,0.004134513624629872,0.006315857133470686,0.004134513624629872,0.006315857133470686,False,583747816
SubG,0.0023289737632566894,0.0023289737632566894,0.0010454205723248186,0.003612526965880258,0.0010454205723248186,0.003612526965880258,False,583747816
TEa,0.001353478673935235,0.001353478673935235,0.0010225563876570573,0.0016844009602134163,0.0010225563876570573,0.0016844009602134163,False,583747816
TEa1,0.002399632832256042,0.002399632832256042,0.0012990880508107615,0.00350017762408059,0.0012990880508107615,0.00350017762408059,False,583747816
TEa2/3,0.000806908213205811,0.000806908213205811,0.0005727258363640528,0.0010410905929825558,0.0005727258363640528,0.0010410905929825558,False,583747816
TEa4,0.0006364824241700849,0.0006364824241700849,0.0004566575755105439,0.0008163072763463934,0.0004566575755105439,0.0008163072763463934,False,583747816
TEa5,0.000746072296772141,0.000746072296772141,0.0005807570506578456,0.0009113875378320638,0.0005807570506578456,0.0009113875378320638,False,583747816
TEa6a,0.0024012386434614065,0.0024012386434614065,0.0022736358352486168,0.0025288414564850793,0.0022736358352486168,0.0025288414564850793,False,583747816
TEa6b,0.002313859630525749,0.002313859630525749,0.00226808613926183,0.0023596331214147787,0.00226808613926183,0.0023596331214147787,False,583747816
TH,0.009086029522415948,0.009086029522415948,0.004872989232313145,0.01329906968731689,0.004872989232313145,0.01329906968731689,False,583747816
TM,0.0006583731053334608,0.0006583731053334608,0.0004469023960665941,0.0008698438146003283,0.0004469023960665941,0.0008698438146003283,False,583747816
TMd,0.0004142707441180503,0.0004142707441180503,0.0003087288796468594,0.0005198126091604718,0.0003087288796468594,0.0005198126091604718,False,583747816
TMv,0.0007392242842358296,0.0007392242842358296,0.000492667997284132,0.000985780569871032,0.000492667997284132,0.000985780569871032,False,583747816
TR,6.090919772924528e-05,6.090919772924528e-05,7.125676915964739e-05,5.0559684027838e-05,7.125676915964739e-05,5.0559684027838e-05,False,583747816
TRN,0.005389230723210144,0.005389230723210144,0.0030765360279251257,0.00770192542257137,0.0030765360279251257,0.00770192542257137,False,583747816
TRS,0.00036530849735228913,0.00036530849735228913,0.00024332560762659695,0.0004872913873958269,0.00024332560762659695,0.0004872913873958269,False,583747816
TT,0.0010502548147479068,0.0010502548147479068,0.0007857913579106775,0.001314717533639648,0.0007857913579106775,0.001314717533639648,False,583747816
TTd,0.001209706995721293,0.001209706995721293,0.0008084805575793271,0.00161093343093848,0.0008084805575793271,0.00161093343093848,False,583747816
TTv,0.000889551778581912,0.000889551778581912,0.0007629438618510424,0.0010161559459357407,0.0007629438618510424,0.0010161559459357407,False,583747816
TU,0.0003714279338596574,0.0003714279338596574,0.00019086228311319557,0.0005519935848636492,0.00019086228311319557,0.0005519935848636492,False,583747816
UVU,5.017023307707371e-05,5.017023307707371e-05,5.172399939699547e-05,4.861640066437113e-05,5.172399939699547e-05,4.861640066437113e-05,False,583747816
V,3.959375135813867e-06,3.959375135813867e-06,5.147562730591919e-06,2.7711875185246248e-06,5.147562730591919e-06,2.7711875185246248e-06,False,583747816
V3,0.0005277954486954011,0.0005277954486954011,0.00047658400133347495,0.0005790069020089095,0.00047658400133347495,0.0005790069020089095,False,583747816
V4,0.0007095957636651787,0.0007095957636651787,0.000702970976625369,0.0007162145464759877,0.000702970976625369,0.0007162145464759877,False,583747816
V4r,0.0009754687552293648,0.0009754687552293648,0.001006334236768545,0.0009446032759066748,0.001006334236768545,0.0009446032759066748,False,583747816
VAL,0.010030601527681827,0.010030601527681827,0.004129129997681805,0.015932073033774308,0.004129129997681805,0.015932073033774308,False,583747816
VCO,8.806936584029004e-05,8.806936584029004e-05,8.929963159019337e-05,8.68391000974138e-05,8.929963159019337e-05,8.68391000974138e-05,False,583747816
VENT,0.005395036461480873,0.005395036461480873,0.002411450098375257,0.00837862282458649,0.002411450098375257,0.00837862282458649,False,583747816
VERM,2.6021707699030238e-05,2.6021707699030238e-05,2.440091203872784e-05,2.764250276010301e-05,2.440091203872784e-05,2.764250276010301e-05,False,583747816
VI,0.00026393689111107717,0.00026393689111107717,0.0002471946670413018,0.00028067911622444537,0.0002471946670413018,0.00028067911622444537,False,583747816
VII,8.148003244755671e-05,8.148003244755671e-05,8.846817118710284e-05,7.449189392744795e-05,8.846817118710284e-05,7.449189392744795e-05,False,583747816
VIIIn,0.0009090482390937005,0.0009090482390937005,0.0007844081321339121,0.001033688883971278,0.0007844081321339121,0.001033688883971278,False,583747816
VIIn,7.569826550208368e-05,7.569826550208368e-05,8.068693960061874e-05,7.070959141699229e-05,8.068693960061874e-05,7.070959141699229e-05,False,583747816
VIS,0.004524736806703267,0.004524736806703267,0.0028395275147686328,0.006209938954733442,0.0028395275147686328,0.006209938954733442,False,583747816
VISC,0.00032647033637040384,0.00032647033637040384,0.0003808323411898483,0.00027210833155096037,0.0003808323411898483,0.00027210833155096037,False,583747816
VISC1,0.0003997656325810446,0.0003997656325810446,0.0004045031358069883,0.0003950281308256931,0.0004045031358069883,0.0003950281308256931,False,583747816
VISC2/3,3.000805817000688e-05,3.000805817000688e-05,2.5472469014302035e-05,3.454364731458471e-05,2.5472469014302035e-05,3.454364731458471e-05,False,583747816
VISC4,2.13038073908198e-05,2.13038073908198e-05,1.866343019298375e-05,2.394418450480127e-05,1.866343019298375e-05,2.394418450480127e-05,False,583747816
VISC5,7.495896502447423e-05,7.495896502447423e-05,7.55081726389365e-05,7.440975722441663e-05,7.55081726389365e-05,7.440975722441663e-05,False,583747816
VISC6a,0.000959891302586331,0.000959891302586331,0.001171581194547422,0.0007482014156799821,0.001171581194547422,0.0007482014156799821,False,583747816
VISC6b,0.0008970676097287636,0.0008970676097287636,0.0011937837931035068,0.0006003514289538573,0.0011937837931035068,0.0006003514289538573,False,583747816
VISa,0.006567323670593266,0.006567323670593266,0.00407419952609249,0.009060142468009628,0.00407419952609249,0.009060142468009628,False,583747816
VISa1,0.010709885215884127,0.010709885215884127,0.005529885134808899,0.015889696365422323,0.005529885134808899,0.015889696365422323,False,583747816
VISa2/3,0.003168862804107192,0.003168862804107192,0.002169134956268256,0.004168571129029234,0.002169134956268256,0.004168571129029234,False,583747816
VISa4,0.0020477050395030618,0.0020477050395030618,0.0012965923512711856,0.0027988092897117123,0.0012965923512711856,0.0027988092897117123,False,583747816
VISa5,0.0035391742622565246,0.0035391742622565246,0.002314790014300075,0.004763497782478746,0.002314790014300075,0.004763497782478746,False,583747816
VISa6a,0.013788861271095238,0.013788861271095238,0.008951650885690304,0.018626069108519966,0.008951650885690304,0.018626069108519966,False,583747816
VISa6b,0.022302780773621533,0.022302780773621533,0.014986857975564613,0.029618703527279744,0.014986857975564613,0.029618703527279744,False,583747816
VISal,0.005276183897649696,0.005276183897649696,0.003520926832932141,0.007031444021780076,0.003520926832932141,0.007031444021780076,False,583747816
VISal1,0.011719162804819962,0.011719162804819962,0.006117064594890349,0.01732128315899327,0.006117064594890349,0.01732128315899327,False,583747816
VISal2/3,0.003257570030986576,0.003257570030986576,0.0024193977505555905,0.004095742305455566,0.0024193977505555905,0.004095742305455566,False,583747816
VISal4,0.002014353612477405,0.002014353612477405,0.0013838951809891104,0.002644812041767692,0.0013838951809891104,0.002644812041767692,False,583747816
VISal5,0.0032894793834387284,0.0032894793834387284,0.0023275578093837662,0.004251400971634111,0.0023275578093837662,0.004251400971634111,False,583747816
VISal6a,0.007944105696118533,0.007944105696118533,0.006045594118408218,0.00984261730934642,0.006045594118408218,0.00984261730934642,False,583747816
VISal6b,0.009219456943888,0.009219456943888,0.007849457922645506,0.010589455938000869,0.007849457922645506,0.010589455938000869,False,583747816
VISam,0.020928927047968653,0.020928927047968653,0.013255870910690928,0.02860198289919053,0.013255870910690928,0.02860198289919053,False,583747816
VISam1,0.029886271788301198,0.029886271788301198,0.018463350917314183,0.041309188558021945,0.018463350917314183,0.041309188558021945,False,583747816
VISam2/3,0.01522424232628303,0.01522424232628303,0.010252088315920742,0.020196396347501585,0.010252088315920742,0.020196396347501585,False,583747816
VISam4,0.015348365793247231,0.015348365793247231,0.01008551773618577,0.020611213886208114,0.01008551773618577,0.020611213886208114,False,583747816
VISam5,0.01667742099739329,0.01667742099739329,0.010545824335909459,0.022809017738276486,0.010545824335909459,0.022809017738276486,False,583747816
VISam6a,0.02891222525174964,0.02891222525174964,0.017638717571533857,0.04018573285060812,0.017638717571533857,0.04018573285060812,False,583747816
VISam6b,0.027553740266246005,0.027553740266246005,0.017991435490006258,0.03711604498673432,0.017991435490006258,0.03711604498673432,False,583747816
VISl,0.0035323520084086387,0.0035323520084086387,0.0024070343460820976,0.004657660445866417,0.0024070343460820976,0.004657660445866417,False,583747816
VISl1,0.008171471355110881,0.008171471355110881,0.0045439662900145,0.011798957250681967,0.0045439662900145,0.011798957250681967,False,583747816
VISl2/3,0.002005016446470781,0.002005016446470781,0.0016824181690621742,0.002327612956585867,0.0016824181690621742,0.002327612956585867,False,583747816
VISl4,0.0009363390562308962,0.0009363390562308962,0.0007785016243658172,0.0010941764617197639,0.0007785016243658172,0.0010941764617197639,False,583747816
VISl5,0.0018249340718955464,0.0018249340718955464,0.0013615382789310393,0.002288318849602816,0.0013615382789310393,0.002288318849602816,False,583747816
VISl6a,0.005786587801952091,0.005786587801952091,0.004006564508318261,0.007566611097587919,0.004006564508318261,0.007566611097587919,False,583747816
VISl6b,0.007112480091600471,0.007112480091600471,0.005340950676197819,0.008884009513991199,0.005340950676197819,0.008884009513991199,False,583747816
VISli,0.0029230457564822674,0.0029230457564822674,0.0020882660851913727,0.0037578254347277614,0.0020882660851913727,0.0037578254347277614,False,583747816
VISli1,0.006650126581735401,0.006650126581735401,0.003977502139349747,0.00932278547153216,0.003977502139349747,0.00932278547153216,False,583747816
VISli2/3,0.0016659891123507128,0.0016659891123507128,0.0014874421248725353,0.0018445360855138227,0.0014874421248725353,0.0018445360855138227,False,583747816
VISli4,0.0008239825166276353,0.0008239825166276353,0.0006198936126224822,0.0010280714177476429,0.0006198936126224822,0.0010280714177476429,False,583747816
VISli5,0.0014270876227361511,0.0014270876227361511,0.0010082213138667855,0.0018459509397764258,0.0010082213138667855,0.0018459509397764258,False,583747816
VISli6a,0.0050487418919169325,0.0050487418919169325,0.0037662963439848195,0.006331187450583399,0.0037662963439848195,0.006331187450583399,False,583747816
VISli6b,0.0056416418787495004,0.0056416418787495004,0.004634268376099538,0.006649015384545435,0.004634268376099538,0.006649015384545435,False,583747816
VISp,0.002663905345378287,0.002663905345378287,0.001664862082531107,0.0036629477709912103,0.001664862082531107,0.0036629477709912103,False,583747816
VISp1,0.005967560419717841,0.005967560419717841,0.003331056257997182,0.008604064602952424,0.003331056257997182,0.008604064602952424,False,583747816
VISp2/3,0.0008897090795541608,0.0008897090795541608,0.000800561885049573,0.0009788562745338722,0.000800561885049573,0.0009788562745338722,False,583747816
VISp4,0.0004440005906444145,0.0004440005906444145,0.000360726759647276,0.000527274418246265,0.000360726759647276,0.000527274418246265,False,583747816
VISp5,0.0013602316492426051,0.0013602316492426051,0.0008741498308283271,0.0018463129386741307,0.0008741498308283271,0.0018463129386741307,False,583747816
VISp6a,0.005078693545005539,0.005078693545005539,0.0030422726750447848,0.0071151018221331935,0.0030422726750447848,0.0071151018221331935,False,583747816
VISp6b,0.009251224359041686,0.009251224359041686,0.005983689723288268,0.012518751123608599,0.005983689723288268,0.012518751123608599,False,583747816
VISpl,0.0020509639376434944,0.0020509639376434944,0.0009356624105154466,0.0031662654288244084,0.0009356624105154466,0.0031662654288244084,False,583747816
VISpl1,0.0030828958707875974,0.0030828958707875974,0.0012962036179112514,0.004869588119052652,0.0012962036179112514,0.004869588119052652,False,583747816
VISpl2/3,0.0014181823641200276,0.0014181823641200276,0.0006760293605639028,0.0021603353691072797,0.0006760293605639028,0.0021603353691072797,False,583747816
VISpl4,0.0005133715390761093,0.0005133715390761093,0.0002112980552379175,0.0008154450222286313,0.0002112980552379175,0.0008154450222286313,False,583747816
VISpl5,0.0017080769155325575,0.0017080769155325575,0.0006944044257172718,0.0027217493940438742,0.0006944044257172718,0.0027217493940438742,False,583747816
VISpl6a,0.0025985631445640985,0.0025985631445640985,0.0014587462422144721,0.003738380041284001,0.0014587462422144721,0.003738380041284001,False,583747816
VISpl6b,0.0032649217698510133,0.0032649217698510133,0.0023445147567440136,0.004185328764692124,0.0023445147567440136,0.004185328764692124,False,583747816
VISpm,0.010064911189168432,0.010064911189168432,0.006168333481863073,0.013961488896473796,0.006168333481863073,0.013961488896473796,False,583747816
VISpm1,0.018206053078425342,0.018206053078425342,0.010360723037364673,0.026051383115079867,0.010360723037364673,0.026051383115079867,False,583747816
VISpm2/3,0.006690835629134374,0.006690835629134374,0.004811671268767282,0.008569999984726065,0.004811671268767282,0.008569999984726065,False,583747816
VISpm4,0.006391609116413095,0.006391609116413095,0.00406762694650922,0.00871559131810949,0.00406762694650922,0.00871559131810949,False,583747816
VISpm5,0.006474295154219827,0.006474295154219827,0.003863299375348818,0.00908529092166877,0.003863299375348818,0.00908529092166877,False,583747816
VISpm6a,0.014329539425747856,0.014329539425747856,0.008576595878691215,0.020082482988272927,0.008576595878691215,0.020082482988272927,False,583747816
VISpm6b,0.01648118185072807,0.01648118185072807,0.009760330316829937,0.02320203333287816,0.009760330316829937,0.02320203333287816,False,583747816
VISpor,0.0027719000653105156,0.0027719000653105156,0.0016376600581297141,0.003906131229247683,0.0016376600581297141,0.003906131229247683,False,583747816
VISpor1,0.0049414333331166535,0.0049414333331166535,0.0021803886433240526,0.007702467273127353,0.0021803886433240526,0.007702467273127353,False,583747816
VISpor2/3,0.0020460102641194234,0.0020460102641194234,0.0013194314815649433,0.002772586575922775,0.0013194314815649433,0.002772586575922775,False,583747816
VISpor4,0.0003036041076872265,0.0003036041076872265,0.00022904057717298537,0.0003781671195659166,0.00022904057717298537,0.0003781671195659166,False,583747816
VISpor5,0.002058467818743749,0.002058467818743749,0.0012748810138096265,0.0028420365804083226,0.0012748810138096265,0.0028420365804083226,False,583747816
VISpor6a,0.0035800689761102456,0.0035800689761102456,0.0026440378625702146,0.0045160998233179156,0.0026440378625702146,0.0045160998233179156,False,583747816
VISpor6b,0.003034865968925779,0.003034865968925779,0.00246947504468627,0.003600256895504496,0.00246947504468627,0.003600256895504496,False,583747816
VISrl,0.005867838438534248,0.005867838438534248,0.003509771094664946,0.008225905746297824,0.003509771094664946,0.008225905746297824,False,583747816
VISrl1,0.012176999799882822,0.012176999799882822,0.006147451873963211,0.018206547189698274,0.006147451873963211,0.018206547189698274,False,583747816
VISrl2/3,0.003136237350816713,0.003136237350816713,0.001821030870845234,0.004451443847434218,0.001821030870845234,0.004451443847434218,False,583747816
VISrl4,0.0022938626675134397,0.0022938626675134397,0.0012587759168943148,0.0033289493796142496,0.0012587759168943148,0.0033289493796142496,False,583747816
VISrl5,0.003735123302572482,0.003735123302572482,0.002317621397230612,0.0051526251892741294,0.002317621397230612,0.0051526251892741294,False,583747816
VISrl6a,0.009231432096915048,0.009231432096915048,0.006467088188829242,0.011995776001779094,0.006467088188829242,0.011995776001779094,False,583747816
VISrl6b,0.013311542051344622,0.013311542051344622,0.01014119040092406,0.01648189368600526,0.01014119040092406,0.01648189368600526,False,583747816
VL,0.0009990967665121058,0.0009990967665121058,0.0008080493264137178,0.0011901464064394474,0.0008080493264137178,0.0011901464064394474,False,583747816
VLPO,0.0009653455162977067,0.0009653455162977067,0.00042968243461150246,0.0015010085963024938,0.00042968243461150246,0.0015010085963024938,False,583747816
VM,0.014931875865058059,0.014931875865058059,0.007371057408810347,0.02249269431469834,0.007371057408810347,0.02249269431469834,False,583747816
VMH,8.066215674355381e-05,8.066215674355381e-05,3.297900774675274e-05,0.00012834530686262025,3.297900774675274e-05,0.00012834530686262025,False,583747816
VMPO,0.00015538725322309014,0.00015538725322309014,6.333271660541795e-05,0.00024744179267215165,6.333271660541795e-05,0.00024744179267215165,False,583747816
VNC,7.441932396934558e-05,7.441932396934558e-05,7.025509657042938e-05,7.858971656669932e-05,7.025509657042938e-05,7.858971656669932e-05,False,583747816
VP,0.0009395127839944411,0.0009395127839944411,0.000336285851016364,0.0015427397169725222,0.000336285851016364,0.0015427397169725222,False,583747816
VPL,0.0022301157992528613,0.0022301157992528613,0.0008602029062789332,0.0036000287054352284,0.0008602029062789332,0.0036000287054352284,False,583747816
VPLpc,0.0010578214291917115,0.0010578214291917115,0.0002487383556983963,0.0018669045018278065,0.0002487383556983963,0.0018669045018278065,False,583747816
VPM,0.00016848084353713862,0.00016848084353713862,3.7882920534457126e-05,0.0002990787650949442,3.7882920534457126e-05,0.0002990787650949442,False,583747816
VPMpc,0.0015260005023905662,0.0015260005023905662,0.0005250947388828567,0.00252690626314014,0.0005250947388828567,0.00252690626314014,False,583747816
VS,0.0008248619513130047,0.0008248619513130047,0.000695679541626792,0.000954044497185495,0.000695679541626792,0.000954044497185495,False,583747816
VTA,0.003676111708740407,0.003676111708740407,0.001918628040371258,0.005433595383745518,0.001918628040371258,0.005433595383745518,False,583747816
VTN,0.0047518826444745005,0.0047518826444745005,0.0029336903246823844,0.006570074990670325,0.0029336903246823844,0.006570074990670325,False,583747816
VeCB,8.133352949780719e-05,8.133352949780719e-05,6.823705643542945e-05,9.443000290861255e-05,6.823705643542945e-05,9.443000290861255e-05,False,583747816
Vn,0.00017783322823343737,0.00017783322823343737,0.0001740389673841464,0.0001816274890974305,0.0001740389673841464,0.0001816274890974305,False,583747816
XII,2.186228624320757e-05,2.186228624320757e-05,3.0819812767294525e-05,1.29047597235493e-05,3.0819812767294525e-05,1.29047597235493e-05,False,583747816
Xi,0.021009166376337617,0.021009166376337617,0.02002558045091526,0.02199275224274165,0.02002558045091526,0.02199275224274165,False,583747816
Xn,6.9732399713766e-05,6.9732399713766e-05,0.00010176293028530309,3.770186914222818e-05,0.00010176293028530309,3.770186914222818e-05,False,583747816
ZI,0.019471221083384928,0.019471221083384928,0.009206666335523188,0.029735594609441352,0.009206666335523188,0.029735594609441352,False,583747816
aco,7.491541446394556e-05,7.491541446394556e-05,5.378074447678338e-05,9.605027634761355e-05,5.378074447678338e-05,9.605027634761355e-05,False,583747816
act,0.00016562828626660593,0.00016562828626660593,0.00010268270186594923,0.0002285738701168006,0.00010268270186594923,0.0002285738701168006,False,583747816
alv,0.0003573158139935076,0.0003573158139935076,0.00022839257108699972,0.000486237673711254,0.00022839257108699972,0.000486237673711254,False,583747816
amc,0.0004440205654078765,0.0004440205654078765,0.0005739550360578296,0.00031408609373441025,0.0005739550360578296,0.00031408609373441025,False,583747816
